feature,provider,prompt_style,context_level,rf_importance,shap_importance,auroc,n_samples,n_positive,n_negative
user_followers_count,gemini,informative,author,0.061744663482284246,0.010150061627470059,0.7654862023653087,961,200,761
user_friends_count,gemini,informative,author,0.06996576925302063,0.011216924760147498,0.7654862023653087,961,200,761
user_statuses_count,gemini,informative,author,0.08207125786030876,0.013983301284409793,0.7654862023653087,961,200,761
user_favourites_count,gemini,informative,author,0.06388483812730072,0.007864368091219872,0.7654862023653087,961,200,761
favorite_count,gemini,informative,author,0.07574494163789695,0.012569096405838856,0.7654862023653087,961,200,761
retweet_count,gemini,informative,author,0.07228437340200856,0.012724464359393495,0.7654862023653087,961,200,761
retweeted,gemini,informative,author,0.015461391737937775,0.003496164372261619,0.7654862023653087,961,200,761
author_gender,gemini,informative,author_post,0.017097881879630645,0.004037054817185934,0.7823214285714285,970,200,770
author_partisanship,gemini,informative,author_post,0.016984656861369764,0.0036477446404517464,0.7823214285714285,970,200,770
author_ideology,gemini,informative,author_post,0.03238427443335555,0.012221674987918525,0.7823214285714285,970,200,770
author_race,gemini,informative,author_post,0.020695153847156873,0.0026049736746504245,0.7823214285714285,970,200,770
author_age,gemini,informative,author_post,0.025035942402500105,0.0042363976839880045,0.7823214285714285,970,200,770
author_education,gemini,informative,author_post,0.017049227306313235,0.003687759978863638,0.7823214285714285,970,200,770
author_income,gemini,informative,author_post,0.025237255967269147,0.005053828428556552,0.7823214285714285,970,200,770
author_marital_status,gemini,informative,author_post,0.018347001063289993,0.0033063095389016966,0.7823214285714285,970,200,770
author_religiosity,gemini,informative,author_post,0.027488329616864267,0.006413307088485833,0.7823214285714285,970,200,770
sentiment_polarity,gemini,informative,author_post,0.07919020840035863,0.010315939885215326,0.7823214285714285,970,200,770
sentiment_subjectivity,gemini,informative,author_post,0.07618870453443409,0.010969351629629408,0.7823214285714285,970,200,770
polarization_score,gemini,informative,author_post,0.06333007335781521,0.007747507431215157,0.7823214285714285,970,200,770
primary_topic,gemini,informative,author_post,0.05101669590256164,0.006834918890948585,0.7823214285714285,970,200,770
toxicity,gemini,informative,author_post,0.08602339173657551,0.018817412664203944,0.7823214285714285,970,200,770
user_followers_count,gemini,informative,author_post,0.061931772891258965,0.008159465162203068,0.7823214285714285,970,200,770
user_friends_count,gemini,informative,author_post,0.06128351776308231,0.010111153928541746,0.7823214285714285,970,200,770
user_statuses_count,gemini,informative,author_post,0.05863427214456283,0.012481563225718226,0.7823214285714285,970,200,770
user_favourites_count,gemini,informative,author_post,0.07421386005937176,0.017796234641465344,0.7823214285714285,970,200,770
favorite_count,gemini,informative,author_post,0.09251320568302795,0.015364778005195501,0.7823214285714285,970,200,770
retweet_count,gemini,informative,author_post,0.08225953029374715,0.011341063112819506,0.7823214285714285,970,200,770
retweeted,gemini,informative,author_post,0.013095043855454194,0.0021971408720069213,0.7823214285714285,970,200,770
author_gender,gemini,informative,none,0.01833309746091992,0.003916448033977022,0.799188654353562,958,200,758
author_partisanship,gemini,informative,none,0.0168579954978593,0.0034581329701893477,0.799188654353562,958,200,758
author_ideology,gemini,informative,none,0.02845457024216927,0.0075716292070531505,0.799188654353562,958,200,758
author_race,gemini,informative,none,0.024904378732262478,0.003468833014528322,0.799188654353562,958,200,758
author_age,gemini,informative,none,0.03012457166622456,0.0054800838084383355,0.799188654353562,958,200,758
author_education,gemini,informative,none,0.01758548284582481,0.005026865455003222,0.799188654353562,958,200,758
author_income,gemini,informative,none,0.02105434317148549,0.003761123572939381,0.799188654353562,958,200,758
author_marital_status,gemini,informative,none,0.016827006381213195,0.004458355153226333,0.799188654353562,958,200,758
author_religiosity,gemini,informative,none,0.02330846357717747,0.0037115351089401973,0.799188654353562,958,200,758
sentiment_polarity,gemini,informative,none,0.07466584247007826,0.011693691540206467,0.799188654353562,958,200,758
sentiment_subjectivity,gemini,informative,none,0.0910000807028431,0.01515046372770467,0.799188654353562,958,200,758
polarization_score,gemini,informative,none,0.08492977774752358,0.020842812700462943,0.799188654353562,958,200,758
primary_topic,gemini,informative,none,0.050701563085126855,0.006817476010326996,0.799188654353562,958,200,758
toxicity,gemini,informative,none,0.08674288637541436,0.014330352927803078,0.799188654353562,958,200,758
user_followers_count,gemini,informative,none,0.06819747366122181,0.01513345267353712,0.799188654353562,958,200,758
user_friends_count,gemini,informative,none,0.06745043773988153,0.013852672702433243,0.799188654353562,958,200,758
user_statuses_count,gemini,informative,none,0.05479863528573935,0.007375173891237268,0.799188654353562,958,200,758
user_favourites_count,gemini,informative,none,0.056352155822857325,0.008331095115839232,0.799188654353562,958,200,758
favorite_count,gemini,informative,none,0.07779858530770692,0.011935844418574943,0.799188654353562,958,200,758
retweet_count,gemini,informative,none,0.07852907953069786,0.018068250690976232,0.799188654353562,958,200,758
retweeted,gemini,informative,none,0.011383572695772576,0.0021811676222128038,0.799188654353562,958,200,758
author_gender,gemini,informative,post,0.015111692588834302,0.0024240216742522813,0.7968856209150328,965,200,765
author_partisanship,gemini,informative,post,0.021481878014133496,0.00737754422089313,0.7968856209150328,965,200,765
author_ideology,gemini,informative,post,0.03280104699668075,0.01335567525567432,0.7968856209150328,965,200,765
author_race,gemini,informative,post,0.026306251914063185,0.005845862044374989,0.7968856209150328,965,200,765
author_age,gemini,informative,post,0.02900833111695415,0.0043697286842740496,0.7968856209150328,965,200,765
author_education,gemini,informative,post,0.012097039475169392,0.0023872310962506633,0.7968856209150328,965,200,765
author_income,gemini,informative,post,0.03002568942866594,0.00748041336490763,0.7968856209150328,965,200,765
author_marital_status,gemini,informative,post,0.020735812015973677,0.004720447174089119,0.7968856209150328,965,200,765
author_religiosity,gemini,informative,post,0.01982176392230536,0.004202957184870477,0.7968856209150328,965,200,765
sentiment_polarity,gemini,informative,post,0.09978314133857628,0.023188609534974036,0.7968856209150328,965,200,765
sentiment_subjectivity,gemini,informative,post,0.06616948327535135,0.008525426911437073,0.7968856209150328,965,200,765
polarization_score,gemini,informative,post,0.08605187545403457,0.010895866448352717,0.7968856209150328,965,200,765
primary_topic,gemini,informative,post,0.04395152047572443,0.006460285860043757,0.7968856209150328,965,200,765
toxicity,gemini,informative,post,0.07888426865108139,0.009924032641096685,0.7968856209150328,965,200,765
user_followers_count,gemini,informative,post,0.053612808577831364,0.008869129219891725,0.7968856209150328,965,200,765
user_friends_count,gemini,informative,post,0.07710596464866969,0.02003075838664621,0.7968856209150328,965,200,765
user_statuses_count,gemini,informative,post,0.057138994089265406,0.00868532143579622,0.7968856209150328,965,200,765
user_favourites_count,gemini,informative,post,0.0682310982720081,0.01201083816854711,0.7968856209150328,965,200,765
favorite_count,gemini,informative,post,0.07745024536345148,0.013514398337194389,0.7968856209150328,965,200,765
retweet_count,gemini,informative,post,0.07157813499894562,0.011192398523344495,0.7968856209150328,965,200,765
retweeted,gemini,informative,post,0.012652959382280102,0.005630417870799798,0.7968856209150328,965,200,765
author_gender,gemini,controversial,author,0.017476741906483375,0.003591869854952672,0.7859843546284224,967,200,767
author_partisanship,gemini,controversial,author,0.01670047323874514,0.002861063155220661,0.7859843546284224,967,200,767
author_ideology,gemini,controversial,author,0.023317700107182086,0.002558433391328588,0.7859843546284224,967,200,767
author_race,gemini,controversial,author,0.020623936686316003,0.0033075550572998374,0.7859843546284224,967,200,767
author_age,gemini,controversial,author,0.03183374527731537,0.008023468516623942,0.7859843546284224,967,200,767
author_education,gemini,controversial,author,0.016903911344337535,0.004255897289374276,0.7859843546284224,967,200,767
author_income,gemini,controversial,author,0.02844202483528153,0.00727820384732668,0.7859843546284224,967,200,767
author_marital_status,gemini,controversial,author,0.02155929384842449,0.009281748046789013,0.7859843546284224,967,200,767
author_religiosity,gemini,controversial,author,0.024670401102051383,0.006580154260130204,0.7859843546284224,967,200,767
sentiment_polarity,gemini,controversial,author,0.07123239388078983,0.009976758059135026,0.7859843546284224,967,200,767
sentiment_subjectivity,gemini,controversial,author,0.07644323821022156,0.013152775975799036,0.7859843546284224,967,200,767
polarization_score,gemini,controversial,author,0.08696025729024998,0.012034617980867891,0.7859843546284224,967,200,767
primary_topic,gemini,controversial,author,0.05882725136726278,0.010764304408941206,0.7859843546284224,967,200,767
toxicity,gemini,controversial,author,0.09326870598670918,0.01472758510746748,0.7859843546284224,967,200,767
user_followers_count,gemini,controversial,author,0.06559972488692038,0.014415218718226219,0.7859843546284224,967,200,767
user_friends_count,gemini,controversial,author,0.06055341852116718,0.009847090121026095,0.7859843546284224,967,200,767
user_statuses_count,gemini,controversial,author,0.06474281444746599,0.009990702204254968,0.7859843546284224,967,200,767
user_favourites_count,gemini,controversial,author,0.05865814193955968,0.009238600480145546,0.7859843546284224,967,200,767
favorite_count,gemini,controversial,author,0.0699534145677333,0.01076601486128952,0.7859843546284224,967,200,767
retweet_count,gemini,controversial,author,0.07411815272128588,0.010199472488938443,0.7859843546284224,967,200,767
retweeted,gemini,controversial,author,0.018114257834497483,0.008321832322580956,0.7859843546284224,967,200,767
author_gender,gemini,controversial,author_post,0.01380626017840826,0.0024281109079569963,0.79531330749354,974,200,774
author_partisanship,gemini,controversial,author_post,0.02197157308475443,0.008114443805709548,0.79531330749354,974,200,774
author_ideology,gemini,controversial,author_post,0.027924210551858657,0.005884754386774193,0.79531330749354,974,200,774
author_race,gemini,controversial,author_post,0.025707252349394787,0.004487052595581194,0.79531330749354,974,200,774
author_age,gemini,controversial,author_post,0.0298970982826826,0.006551312361069029,0.79531330749354,974,200,774
author_education,gemini,controversial,author_post,0.017581728558716987,0.0036281702081495367,0.79531330749354,974,200,774
author_income,gemini,controversial,author_post,0.028395766048421,0.003976717621281866,0.79531330749354,974,200,774
author_marital_status,gemini,controversial,author_post,0.0184256847731537,0.00487645202789155,0.79531330749354,974,200,774
author_religiosity,gemini,controversial,author_post,0.023636043466832603,0.006291664520948358,0.79531330749354,974,200,774
sentiment_polarity,gemini,controversial,author_post,0.09035697704581959,0.016812382824693946,0.79531330749354,974,200,774
sentiment_subjectivity,gemini,controversial,author_post,0.06175106468485884,0.008800564528221061,0.79531330749354,974,200,774
polarization_score,gemini,controversial,author_post,0.09419131200033866,0.01564668468126936,0.79531330749354,974,200,774
primary_topic,gemini,controversial,author_post,0.053792214962691265,0.013488942571942587,0.79531330749354,974,200,774
toxicity,gemini,controversial,author_post,0.07980019369627085,0.012174690268352488,0.79531330749354,974,200,774
user_followers_count,gemini,controversial,author_post,0.06997377170926784,0.00957122783659679,0.79531330749354,974,200,774
user_friends_count,gemini,controversial,author_post,0.054503981964826795,0.00807018775258414,0.79531330749354,974,200,774
user_statuses_count,gemini,controversial,author_post,0.06496870858359793,0.009548435632735684,0.79531330749354,974,200,774
user_favourites_count,gemini,controversial,author_post,0.05227638062721775,0.0066029206492560924,0.79531330749354,974,200,774
favorite_count,gemini,controversial,author_post,0.08187104199921247,0.017283688553094544,0.79531330749354,974,200,774
retweet_count,gemini,controversial,author_post,0.07473957623054199,0.009649907778185498,0.79531330749354,974,200,774
retweeted,gemini,controversial,author_post,0.014429159201133083,0.004822079298419672,0.79531330749354,974,200,774
author_gender,gemini,controversial,none,0.021174899293479273,0.0036925446427061464,0.8113745148771021,973,200,773
author_partisanship,gemini,controversial,none,0.01774963232604296,0.0026284867479623494,0.8113745148771021,973,200,773
author_ideology,gemini,controversial,none,0.028077908095410838,0.009745522762743528,0.8113745148771021,973,200,773
author_race,gemini,controversial,none,0.0267838097534382,0.004117082249220386,0.8113745148771021,973,200,773
author_age,gemini,controversial,none,0.030571675151307688,0.004660619291064004,0.8113745148771021,973,200,773
author_education,gemini,controversial,none,0.016841477498800765,0.004257393082402748,0.8113745148771021,973,200,773
author_income,gemini,controversial,none,0.02589721191710388,0.0056349945236454655,0.8113745148771021,973,200,773
author_marital_status,gemini,controversial,none,0.01593346390080506,0.0027645181315682304,0.8113745148771021,973,200,773
author_religiosity,gemini,controversial,none,0.020669740164707864,0.004322722211240254,0.8113745148771021,973,200,773
sentiment_polarity,gemini,controversial,none,0.080213799582113,0.012965086137216976,0.8113745148771021,973,200,773
sentiment_subjectivity,gemini,controversial,none,0.0953124644671267,0.0176560099100778,0.8113745148771021,973,200,773
polarization_score,gemini,controversial,none,0.07485947855544775,0.01272993951530535,0.8113745148771021,973,200,773
primary_topic,gemini,controversial,none,0.05074402252348257,0.011589244821025094,0.8113745148771021,973,200,773
toxicity,gemini,controversial,none,0.07661432444113697,0.013666519998281852,0.8113745148771021,973,200,773
user_followers_count,gemini,controversial,none,0.06022164707456352,0.011367463119912987,0.8113745148771021,973,200,773
user_friends_count,gemini,controversial,none,0.05580842500966724,0.010366977698399173,0.8113745148771021,973,200,773
user_statuses_count,gemini,controversial,none,0.06836032608415434,0.010788428241634992,0.8113745148771021,973,200,773
user_favourites_count,gemini,controversial,none,0.054139071348708344,0.013206750917206316,0.8113745148771021,973,200,773
favorite_count,gemini,controversial,none,0.0667460316591616,0.011594499318304054,0.8113745148771021,973,200,773
retweet_count,gemini,controversial,none,0.10009470073567779,0.019783197626006468,0.8113745148771021,973,200,773
retweeted,gemini,controversial,none,0.013185890417663763,0.0019831375805618745,0.8113745148771021,973,200,773
author_gender,gemini,controversial,post,0.017595723403139276,0.0030338997141713866,0.78788948069241,951,200,751
author_partisanship,gemini,controversial,post,0.016139268978766785,0.0022688213265065474,0.78788948069241,951,200,751
author_ideology,gemini,controversial,post,0.024000547481703702,0.005313290278309443,0.78788948069241,951,200,751
author_race,gemini,controversial,post,0.02627873345644855,0.005265481634332986,0.78788948069241,951,200,751
author_age,gemini,controversial,post,0.02691018159688764,0.0037750481039492533,0.78788948069241,951,200,751
author_education,gemini,controversial,post,0.020676424111897674,0.004666355325810792,0.78788948069241,951,200,751
author_income,gemini,controversial,post,0.026819363512760742,0.005110274095742651,0.78788948069241,951,200,751
author_marital_status,gemini,controversial,post,0.026222368899167636,0.008124849723264788,0.78788948069241,951,200,751
author_religiosity,gemini,controversial,post,0.021054140405853475,0.003799767251576713,0.78788948069241,951,200,751
sentiment_polarity,gemini,controversial,post,0.09507536866228905,0.014426787019802923,0.78788948069241,951,200,751
sentiment_subjectivity,gemini,controversial,post,0.08181985867354696,0.016457412514983553,0.78788948069241,951,200,751
polarization_score,gemini,controversial,post,0.07306016066906804,0.009417458596065758,0.78788948069241,951,200,751
primary_topic,gemini,controversial,post,0.05249784387689918,0.007853302897572356,0.78788948069241,951,200,751
toxicity,gemini,controversial,post,0.07884787277706823,0.013606878408043246,0.78788948069241,951,200,751
user_followers_count,gemini,controversial,post,0.06217403958523196,0.008916401374792356,0.78788948069241,951,200,751
user_friends_count,gemini,controversial,post,0.06629200610474684,0.013529378915819247,0.78788948069241,951,200,751
user_statuses_count,gemini,controversial,post,0.0571057323589418,0.006859218545046327,0.78788948069241,951,200,751
user_favourites_count,gemini,controversial,post,0.04856200885529312,0.008072210355754282,0.78788948069241,951,200,751
favorite_count,gemini,controversial,post,0.09048948709283193,0.0162958360831837,0.78788948069241,951,200,751
retweet_count,gemini,controversial,post,0.07411698183888343,0.014929515887148454,0.78788948069241,951,200,751
retweeted,gemini,controversial,post,0.014261887658574056,0.0034633254932143905,0.78788948069241,951,200,751
author_gender,gemini,neutral,author,0.02058688593246214,0.0041251690364706205,0.7933923796791443,948,200,748
author_partisanship,gemini,neutral,author,0.015070776045412133,0.0019562971722868095,0.7933923796791443,948,200,748
author_ideology,gemini,neutral,author,0.03030029160322911,0.010191400574029839,0.7933923796791443,948,200,748
author_race,gemini,neutral,author,0.026190066908488338,0.005577744661700768,0.7933923796791443,948,200,748
author_age,gemini,neutral,author,0.02947045340479411,0.005345552196822822,0.7933923796791443,948,200,748
author_education,gemini,neutral,author,0.013744141426235167,0.0027553356319453544,0.7933923796791443,948,200,748
author_income,gemini,neutral,author,0.031616107085088656,0.006396658151300448,0.7933923796791443,948,200,748
author_marital_status,gemini,neutral,author,0.018448508522114368,0.002719558104494671,0.7933923796791443,948,200,748
author_religiosity,gemini,neutral,author,0.021837916266360183,0.004252400752809208,0.7933923796791443,948,200,748
sentiment_polarity,gemini,neutral,author,0.07818443347464983,0.012282616353908442,0.7933923796791443,948,200,748
sentiment_subjectivity,gemini,neutral,author,0.08351278608635195,0.013370096497112691,0.7933923796791443,948,200,748
polarization_score,gemini,neutral,author,0.08146603330890455,0.012399902860831874,0.7933923796791443,948,200,748
primary_topic,gemini,neutral,author,0.056626013304318275,0.00913838418740255,0.7933923796791443,948,200,748
toxicity,gemini,neutral,author,0.0816734746099146,0.01698550277607955,0.7933923796791443,948,200,748
user_followers_count,gemini,neutral,author,0.07355142401414427,0.01661706160331109,0.7933923796791443,948,200,748
user_friends_count,gemini,neutral,author,0.06148909890590406,0.010211441079174212,0.7933923796791443,948,200,748
user_statuses_count,gemini,neutral,author,0.06059186066593123,0.01059892429321496,0.7933923796791443,948,200,748
user_favourites_count,gemini,neutral,author,0.05939692069384535,0.008405948705506773,0.7933923796791443,948,200,748
favorite_count,gemini,neutral,author,0.07212576239969862,0.010584334577379756,0.7933923796791443,948,200,748
retweet_count,gemini,neutral,author,0.07466957201265133,0.012407353746841474,0.7933923796791443,948,200,748
retweeted,gemini,neutral,author,0.009447473329501792,0.0013583183268856115,0.7933923796791443,948,200,748
author_gender,gemini,neutral,author_post,0.014208425446703378,0.0032967385010629767,0.809453125,968,200,768
author_partisanship,gemini,neutral,author_post,0.015471174478305401,0.0034604433076865096,0.809453125,968,200,768
author_ideology,gemini,neutral,author_post,0.026480865227488434,0.006301298279047243,0.809453125,968,200,768
author_race,gemini,neutral,author_post,0.02578722854000819,0.004117533683107239,0.809453125,968,200,768
author_age,gemini,neutral,author_post,0.02618044699926769,0.005765125039607084,0.809453125,968,200,768
author_education,gemini,neutral,author_post,0.01770924900116699,0.003932901030577555,0.809453125,968,200,768
author_income,gemini,neutral,author_post,0.02426709317121939,0.00439503244456574,0.809453125,968,200,768
author_marital_status,gemini,neutral,author_post,0.016815686383246497,0.0021853157225625126,0.809453125,968,200,768
author_religiosity,gemini,neutral,author_post,0.027162122624226383,0.005987174498056688,0.809453125,968,200,768
sentiment_polarity,gemini,neutral,author_post,0.0772946299962051,0.014309273467628513,0.809453125,968,200,768
sentiment_subjectivity,gemini,neutral,author_post,0.07788831433810758,0.014351904394763755,0.809453125,968,200,768
polarization_score,gemini,neutral,author_post,0.061169652699294655,0.007828175061955933,0.809453125,968,200,768
primary_topic,gemini,neutral,author_post,0.0600290241979956,0.01629538183254726,0.809453125,968,200,768
toxicity,gemini,neutral,author_post,0.07686866658483693,0.012240052631270572,0.809453125,968,200,768
user_followers_count,gemini,neutral,author_post,0.07518839407742238,0.012703407549378473,0.809453125,968,200,768
user_friends_count,gemini,neutral,author_post,0.057127301390151125,0.008700933069462713,0.809453125,968,200,768
user_statuses_count,gemini,neutral,author_post,0.06940365417279012,0.011778830780238978,0.809453125,968,200,768
user_favourites_count,gemini,neutral,author_post,0.06660963199202734,0.008642846639399553,0.809453125,968,200,768
favorite_count,gemini,neutral,author_post,0.0858281655603331,0.013241050847526296,0.809453125,968,200,768
retweet_count,gemini,neutral,author_post,0.08418502518278385,0.014494463370132365,0.809453125,968,200,768
retweeted,gemini,neutral,author_post,0.01432524793641979,0.006888664531457194,0.809453125,968,200,768
author_gender,gemini,neutral,none,0.020671887394391814,0.00431797839101873,0.799605795148248,942,200,742
author_partisanship,gemini,neutral,none,0.018447744597323155,0.005126653219936612,0.799605795148248,942,200,742
author_ideology,gemini,neutral,none,0.025489629134601392,0.004814783389262362,0.799605795148248,942,200,742
author_race,gemini,neutral,none,0.03050795293458756,0.005980634307257776,0.799605795148248,942,200,742
author_age,gemini,neutral,none,0.027544949526824843,0.005847571315133839,0.799605795148248,942,200,742
author_education,gemini,neutral,none,0.01354030040860737,0.001958392685446047,0.799605795148248,942,200,742
author_income,gemini,neutral,none,0.025759415199906998,0.0056692021986430715,0.799605795148248,942,200,742
author_marital_status,gemini,neutral,none,0.01772744443271057,0.004663869163233051,0.799605795148248,942,200,742
author_religiosity,gemini,neutral,none,0.02441940265278303,0.006623140224737543,0.799605795148248,942,200,742
sentiment_polarity,gemini,neutral,none,0.08025186754810784,0.017405709134870707,0.799605795148248,942,200,742
sentiment_subjectivity,gemini,neutral,none,0.07174844713901063,0.011100172079815094,0.799605795148248,942,200,742
polarization_score,gemini,neutral,none,0.07284020906913431,0.012454030047927268,0.799605795148248,942,200,742
primary_topic,gemini,neutral,none,0.04710105656860108,0.006299537450468739,0.799605795148248,942,200,742
toxicity,gemini,neutral,none,0.07988881453826636,0.016416282201870344,0.799605795148248,942,200,742
user_followers_count,gemini,neutral,none,0.07487569797177385,0.013134220394109263,0.799605795148248,942,200,742
user_friends_count,gemini,neutral,none,0.06874639664395955,0.011250723054143817,0.799605795148248,942,200,742
user_statuses_count,gemini,neutral,none,0.06888395900498419,0.010381666705791786,0.799605795148248,942,200,742
user_favourites_count,gemini,neutral,none,0.0655142088739133,0.012625638918415526,0.799605795148248,942,200,742
favorite_count,gemini,neutral,none,0.08130089944816607,0.012459593895742334,0.799605795148248,942,200,742
retweet_count,gemini,neutral,none,0.0721190124044293,0.014886166099395798,0.799605795148248,942,200,742
retweeted,gemini,neutral,none,0.012620704507916539,0.002360493387750801,0.799605795148248,942,200,742
author_gender,gemini,neutral,post,0.015930957939838303,0.003247100386779145,0.8034704370179948,978,200,778
author_partisanship,gemini,neutral,post,0.015387397018583037,0.0037245317566464006,0.8034704370179948,978,200,778
author_ideology,gemini,neutral,post,0.024443165555417562,0.005773280791222558,0.8034704370179948,978,200,778
author_race,gemini,neutral,post,0.021648663391095092,0.004773712475375388,0.8034704370179948,978,200,778
author_age,gemini,neutral,post,0.026372292865525483,0.006293810014417252,0.8034704370179948,978,200,778
author_education,gemini,neutral,post,0.014703002519923158,0.0030880941931642723,0.8034704370179948,978,200,778
author_income,gemini,neutral,post,0.029555042555514617,0.007496989224259599,0.8034704370179948,978,200,778
author_marital_status,gemini,neutral,post,0.01647937408534265,0.002459824933126183,0.8034704370179948,978,200,778
author_religiosity,gemini,neutral,post,0.02076920492225447,0.004455993908045801,0.8034704370179948,978,200,778
sentiment_polarity,gemini,neutral,post,0.1086356596170243,0.015395768188090042,0.8034704370179948,978,200,778
sentiment_subjectivity,gemini,neutral,post,0.0782205338672009,0.013805544126771527,0.8034704370179948,978,200,778
polarization_score,gemini,neutral,post,0.07625767369537699,0.016574882667106,0.8034704370179948,978,200,778
primary_topic,gemini,neutral,post,0.04518108505217977,0.005055039921905564,0.8034704370179948,978,200,778
toxicity,gemini,neutral,post,0.07417166159693385,0.012106898559010378,0.8034704370179948,978,200,778
user_followers_count,gemini,neutral,post,0.06695410478752972,0.01927232117060499,0.8034704370179948,978,200,778
user_friends_count,gemini,neutral,post,0.06537912633695646,0.011959232211292537,0.8034704370179948,978,200,778
user_statuses_count,gemini,neutral,post,0.07914584147880804,0.02217421847177035,0.8034704370179948,978,200,778
user_favourites_count,gemini,neutral,post,0.06479177897278812,0.009051508894495243,0.8034704370179948,978,200,778
favorite_count,gemini,neutral,post,0.0644010226709739,0.010920655898690472,0.8034704370179948,978,200,778
retweet_count,gemini,neutral,post,0.0736530311287972,0.01197997760853353,0.8034704370179948,978,200,778
retweeted,gemini,neutral,post,0.0179193799419365,0.007538199154493408,0.8034704370179948,978,200,778
