category,directional_bias,prop_pool,prop_recommended,feature,provider,prompt_style,context_level,feature_type,mean_pool,mean_recommended,std_pool,std_recommended
male,0.01841415396965046,0.44515501181704437,0.4635691657866948,author_gender,openai,neutral,author,categorical,,,,
Democrat,0.04491152154116751,0.41971361045460864,0.46462513199577615,author_partisanship,openai,neutral,author,categorical,,,,
Independent,-0.00542281882347484,0.292645627693591,0.28722280887011614,author_partisanship,openai,neutral,author,categorical,,,,
Other,0.001217304574684032,0.05686083692478799,0.05807814149947202,author_partisanship,openai,neutral,author,categorical,,,,
Republican,-0.040706007292376695,0.23077992492701238,0.1900739176346357,author_partisanship,openai,neutral,author,categorical,,,,
center,-0.028610180817881303,0.3126650910607535,0.2840549102428722,author_ideology,openai,neutral,author,categorical,,,,
center-left,0.014054054371469615,0.2024190184901988,0.21647307286166842,author_ideology,openai,neutral,author,categorical,,,,
center-right,-0.034567368750358735,0.1876824690671486,0.15311510031678988,author_ideology,openai,neutral,author,categorical,,,,
left,0.052379623448879864,0.19366050326706521,0.24604012671594508,author_ideology,openai,neutral,author,categorical,,,,
right,-0.003256128252109469,0.10357291811483386,0.1003167898627244,author_ideology,openai,neutral,author,categorical,,,,
Middle Eastern,-0.0013902405116085082,0.0013902405116085082,0.0,author_race,openai,neutral,author,categorical,,,,
Mixed,0.005122309602010988,0.03183650771583484,0.03695881731784583,author_race,openai,neutral,author,categorical,,,,
asian,-0.00045289250034976324,0.014180453218406785,0.013727560718057022,author_race,openai,neutral,author,categorical,,,,
black,0.0074845440341432395,0.07910468511052413,0.08658922914466737,author_race,openai,neutral,author,categorical,,,,
hispanic,0.019476432780843628,0.05338523564576672,0.07286166842661035,author_race,openai,neutral,author,categorical,,,,
native american,-0.0060373432988278675,0.012373140553315724,0.006335797254487857,author_race,openai,neutral,author,categorical,,,,
other,0.00012977535504349672,0.015709717781176143,0.01583949313621964,author_race,openai,neutral,author,categorical,,,,
white,-0.024332585461255274,0.7920200194633672,0.7676874340021119,author_race,openai,neutral,author,categorical,,,,
18-24,0.00032502560640984557,0.014458501320728486,0.014783526927138331,author_age,openai,neutral,author,categorical,,,,
25-34,-0.011870628064272859,0.1512581676630057,0.13938753959873285,author_age,openai,neutral,author,categorical,,,,
35-44,0.010419023187949211,0.1933824551647435,0.20380147835269272,author_age,openai,neutral,author,categorical,,,,
45-54,-0.019872805471587346,0.19727512859724733,0.17740232312565998,author_age,openai,neutral,author,categorical,,,,
55-64,0.005181912310322834,0.26303350479632975,0.2682154171066526,author_age,openai,neutral,author,categorical,,,,
65+,0.015817472431178314,0.18059224245794522,0.19640971488912354,author_age,openai,neutral,author,categorical,,,,
college,-0.014946920558544907,0.27999443903795357,0.26504751847940866,author_education,openai,neutral,author,categorical,,,,
high school,-0.00851981078048572,0.17113860697900737,0.16261879619852165,author_education,openai,neutral,author,categorical,,,,
less than high school,0.012413952259992301,0.012929236757959126,0.025343189017951427,author_education,openai,neutral,author,categorical,,,,
postgraduate,0.01813390379682464,0.16349228416516057,0.1816261879619852,author_education,openai,neutral,author,categorical,,,,
some college,-0.007081124717786269,0.37244543305991934,0.36536430834213307,author_education,openai,neutral,author,categorical,,,,
$100k+,0.0003499824054566669,0.2097872932017239,0.21013727560718057,author_income,openai,neutral,author,categorical,,,,
$30-60k,-0.051599209662215595,0.32615042402335603,0.27455121436114044,author_income,openai,neutral,author,categorical,,,,
$60-100k,0.013873044176029997,0.22688725149450856,0.24076029567053855,author_income,openai,neutral,author,categorical,,,,
<$30k,0.021256733381084025,0.1931044070624218,0.21436114044350582,author_income,openai,neutral,author,categorical,,,,
Prefer not to say,0.016119449699644926,0.04407062421798971,0.06019007391763464,author_income,openai,neutral,author,categorical,,,,
divorced,0.010973210931489036,0.1484776866397887,0.15945089757127773,author_marital_status,openai,neutral,author,categorical,,,,
married,-0.004933078343355879,0.5962741554288892,0.5913410770855333,author_marital_status,openai,neutral,author,categorical,,,,
other,0.0026075450862925384,0.05547059641317948,0.05807814149947202,author_marital_status,openai,neutral,author,categorical,,,,
single,0.008970648015031613,0.15153621576532741,0.16050686378035903,author_marital_status,openai,neutral,author,categorical,,,,
widowed,-0.017618325689457266,0.04824134575281524,0.030623020063357972,author_marital_status,openai,neutral,author,categorical,,,,
not religious,0.0019853867665251546,0.5978034199916585,0.5997888067581837,author_religiosity,openai,neutral,author,categorical,,,,
religious,-0.016664829161168224,0.12859724732378702,0.1119324181626188,author_religiosity,openai,neutral,author,categorical,,,,
somewhat religious,0.003491309381950719,0.20770193243431115,0.21119324181626187,author_religiosity,openai,neutral,author,categorical,,,,
very religious,0.011188133012692295,0.0658974002502433,0.07708553326293559,author_religiosity,openai,neutral,author,categorical,,,,
mean,-0.0362332228579029,,,sentiment_polarity,openai,neutral,author,numerical,0.18833132211872655,0.15209809926082365,0.4307559463663474,0.4796091680049896
mean,0.01791752526618992,,,sentiment_subjectivity,openai,neutral,author,numerical,0.20299694147087446,0.22091446673706439,0.2005250047281726,0.19120071826131405
mean,-0.0061355556433121475,,,has_emoji,openai,neutral,author,binary,0.037814541915751426,0.03167898627243928,0.19076074379598607,0.1752365674109045
mean,-1.5120884128361212e-05,,,has_hashtag,openai,neutral,author,binary,0.2640066731544557,0.26399155227032733,0.44083349102299463,0.44102766776479824
mean,-0.018961001478176587,,,has_mention,openai,neutral,author,binary,0.5395523425552621,0.5205913410770855,0.4984678079134148,0.49983979341312745
mean,-0.02811310010274859,,,has_url,openai,neutral,author,binary,0.5560962046434033,0.5279831045406547,0.49687779094106876,0.49948011844375173
mean,-0.10039070285146678,,,avg_word_length,openai,neutral,author,numerical,5.0511370489278935,4.950746346076427,1.5646543038973804,1.3679455497093644
mean,10.468210983604706,,,text_length,openai,neutral,author,numerical,90.7123592381482,101.1805702217529,50.92465080846767,50.20846734276178
mean,0.11505130536028824,,,polarization_score,openai,neutral,author,numerical,0.3468357710841754,0.46188707644446364,0.38982562904468443,0.4307798128050628
arts_&_culture,-0.0011183582066983753,0.01167802029751147,0.010559662090813094,primary_topic,openai,neutral,author,categorical,,,,
business_&_entrepreneurs,-0.006994363139923521,0.08091199777561518,0.07391763463569166,primary_topic,openai,neutral,author,categorical,,,,
celebrity_&_pop_culture,-0.008359940461885762,0.04003892673432504,0.03167898627243928,primary_topic,openai,neutral,author,categorical,,,,
diaries_&_daily_life,-0.05156603179995334,0.17405811205338523,0.12249208025343189,primary_topic,openai,neutral,author,categorical,,,,
family,-0.00014210694986663535,0.005421937995273182,0.005279831045406547,primary_topic,openai,neutral,author,categorical,,,,
fashion_&_style,-0.011710757745672894,0.020158487418323368,0.008447729672650475,primary_topic,openai,neutral,author,categorical,,,,
film_tv_&_video,-0.019209982249843688,0.061448630613096064,0.042238648363252376,primary_topic,openai,neutral,author,categorical,,,,
fitness_&_health,-0.0008137384536268163,0.01348533296260253,0.012671594508975714,primary_topic,openai,neutral,author,categorical,,,,
food_&_dining,0.0087184375399584,0.05991936605032671,0.06863780359028511,primary_topic,openai,neutral,author,categorical,,,,
gaming,-0.00676828390149933,0.02683164187404421,0.02006335797254488,primary_topic,openai,neutral,author,categorical,,,,
learning_&_educational,0.005025271695128918,0.007646322813846795,0.012671594508975714,primary_topic,openai,neutral,author,categorical,,,,
music,-0.0045531477790430736,0.04045599888780759,0.03590285110876452,primary_topic,openai,neutral,author,categorical,,,,
news_&_social_concern,0.11580571337468626,0.315028499930488,0.43083421330517424,primary_topic,openai,neutral,author,categorical,,,,
other_hobbies,-0.0020680378127802615,0.02001946336716252,0.01795142555438226,primary_topic,openai,neutral,author,categorical,,,,
relationships,-5.6226200205497295e-05,0.0011121924092868066,0.0010559662090813093,primary_topic,openai,neutral,author,categorical,,,,
science_&_technology,0.002205887426338902,0.029473098846100377,0.03167898627243928,primary_topic,openai,neutral,author,categorical,,,,
sports,-0.01763990598039776,0.08522174336160156,0.0675818373812038,primary_topic,openai,neutral,author,categorical,,,,
travel_&_adventure,-0.001671371512635994,0.006951202558042541,0.005279831045406547,primary_topic,openai,neutral,author,categorical,,,,
youth_&_student_life,0.0009169421579204585,0.00013902405116085083,0.0010559662090813093,primary_topic,openai,neutral,author,categorical,,,,
mean,0.01454691048553916,,,toxicity,openai,neutral,author,numerical,0.059783955127590604,0.07433086561312977,0.1861018598076649,0.2003822713764821
mean,-3561.9601056758956,,,user_followers_count,openai,neutral,author,numerical,6946.445850132073,3384.4857444561776,208042.89325327065,39614.020328812665
mean,604.1391084638635,,,user_friends_count,openai,neutral,author,numerical,1250.6687056860837,1854.8078141499473,4473.710432189344,6004.433560783109
mean,7846.255054375728,,,user_statuses_count,openai,neutral,author,numerical,12554.933963575699,20401.189017951427,67450.22722881933,91915.47731647942
mean,10167.426335089656,,,user_favourites_count,openai,neutral,author,numerical,11469.757403030724,21637.18373812038,35791.36335161779,56084.61982883223
mean,0.46843001621751523,,,favorite_count,openai,neutral,author,numerical,0.9560683998331712,1.4244984160506864,15.604433595389429,23.60893852917499
mean,0.34242181658778603,,,retweet_count,openai,neutral,author,numerical,0.17183372723481163,0.5142555438225976,3.9040140332617397,10.04306570015714
mean,0.0,,,retweeted,openai,neutral,author,binary,0.0,0.0,0.0,0.0
female,-0.06367087095419222,0.5472687545520758,0.4835978835978836,author_gender,openai,neutral,author_post,categorical,,,,
male,0.06367087095419216,0.45273124544792426,0.5164021164021164,author_gender,openai,neutral,author_post,categorical,,,,
Democrat,0.07015803650909258,0.41238164603058997,0.48253968253968255,author_partisanship,openai,neutral,author_post,categorical,,,,
Independent,0.004406216642196259,0.30458849235251273,0.308994708994709,author_partisanship,openai,neutral,author_post,categorical,,,,
Other,-0.016414062590318967,0.057683903860160236,0.04126984126984127,author_partisanship,openai,neutral,author_post,categorical,,,,
Republican,-0.05815019056096987,0.22534595775673708,0.1671957671957672,author_partisanship,openai,neutral,author_post,categorical,,,,
center,-0.06848171655163643,0.33197378004369993,0.2634920634920635,author_ideology,openai,neutral,author_post,categorical,,,,
center-left,0.026424968304065183,0.20320466132556445,0.22962962962962963,author_ideology,openai,neutral,author_post,categorical,,,,
center-right,-0.029924816086505823,0.1801893663510561,0.15026455026455027,author_ideology,openai,neutral,author_post,categorical,,,,
left,0.0796009202418525,0.19024034959941732,0.2698412698412698,author_ideology,openai,neutral,author_post,categorical,,,,
right,-0.007619355907775419,0.0943918426802622,0.08677248677248678,author_ideology,openai,neutral,author_post,categorical,,,,
Middle Eastern,-0.0010196649672250546,0.0010196649672250546,0.0,author_race,openai,neutral,author_post,categorical,,,,
Mixed,-0.007125323221463059,0.0314639475600874,0.02433862433862434,author_race,openai,neutral,author_post,categorical,,,,
asian,0.0067815812899571105,0.015440640932265113,0.022222222222222223,author_race,openai,neutral,author_post,categorical,,,,
black,-0.0084632963001499,0.0920611798980335,0.0835978835978836,author_race,openai,neutral,author_post,categorical,,,,
hispanic,0.010323818772471356,0.05316824471959213,0.06349206349206349,author_race,openai,neutral,author_post,categorical,,,,
native american,-0.0003044351187104291,0.011944646758922069,0.01164021164021164,author_race,openai,neutral,author_post,categorical,,,,
